LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,actual_default,rf_default_probability,rf_decision
90000,2,2,2,26,0,0,0,0,2,2,70206,71353,72707,74101,72818,73940,3300,3168,3143,2700,3600,1700,0,0.2292964249379224,REVIEW
80000,2,1,2,27,0,0,-2,-2,-2,-2,80000,0,0,0,0,0,0,0,0,0,0,0,0,0.18134899790678155,REVIEW
50000,1,3,2,41,0,0,2,0,0,0,22358,23257,23192,24073,21759,21959,1900,1000,1500,891,1000,700,0,0.25171664950182054,REVIEW
90000,1,2,1,29,1,1,1,0,0,0,41073,43480,73960,2442,48063,48186,3100,1000,770,48012,1756,1894,0,0.19541488462447745,REVIEW
180000,1,1,2,28,-2,-2,-2,-2,-2,-1,-124,0,0,0,225,35173,1004,0,0,225,24815,10250,0,0.1615797148553861,REVIEW
50000,2,2,3,34,0,0,0,0,0,0,50854,17429,17728,17886,18043,19134,1314,2000,1300,1000,1500,1000,0,0.14949413542329676,REVIEW
80000,1,2,1,45,0,0,0,0,0,0,34905,35923,37339,38419,39316,35902,1600,2000,1703,1600,1400,10350,0,0.11588348192735021,REVIEW
290000,2,1,1,29,0,0,0,0,0,0,232319,109791,106730,93882,91746,76547,5071,4539,3000,3500,3856,3000,0,0.08065076878116308,APPROVE
50000,1,2,2,30,-1,-1,2,2,-1,-1,780,780,780,0,390,1320,780,0,0,390,1320,0,0,0.35517299683482223,REJECT
420000,1,2,1,43,0,0,0,0,0,0,44670,60376,30099,66049,61043,62054,30253,20016,40015,30004,3000,3224,0,0.06836788976458215,APPROVE
50000,1,3,1,37,3,2,2,0,0,0,30411,31130,30308,28902,29215,28963,1500,0,1016,1046,1129,869,1,0.5932441247102941,REJECT
50000,1,2,2,60,0,0,0,0,0,0,51078,50649,36384,32913,9397,9755,2013,2505,2100,500,500,500,0,0.15641179327971538,REVIEW
50000,2,3,1,51,0,0,0,0,0,0,50448,34741,21312,17398,17773,17368,2017,2130,500,2000,2000,2000,1,0.14097861983032964,REVIEW
180000,2,3,1,64,-2,-2,-2,-2,-2,-2,18084,1703,3681,21325,2228,856,1703,3697,21330,2228,1531,16934,0,0.09537104108966078,APPROVE
180000,2,2,2,36,1,-2,-2,-2,-2,-1,0,0,0,0,0,10970,0,0,0,0,10970,0,0,0.230101022734911,REVIEW
280000,1,1,2,36,-1,-1,-1,2,-1,-1,10831,4211,3057,1333,302,5419,4216,4585,0,302,5419,1005,1,0.2044059141526837,REVIEW
20000,1,2,2,24,0,0,0,0,0,0,15221,17847,18483,19079,19060,19061,3287,1313,1299,670,686,694,0,0.1738731705006563,REVIEW
420000,1,1,1,52,-1,-1,-1,-1,-1,-1,11097,16106,10703,14534,20631,17641,16106,10703,14540,20631,17641,11748,0,0.06587949591369271,APPROVE
20000,1,3,2,43,0,0,0,0,0,0,19107,20120,19445,19831,19473,20009,1330,1274,660,752,906,650,0,0.17488097212449127,REVIEW
50000,1,2,2,41,0,0,0,0,-2,-1,50611,41732,41111,-39,-39,18056,2200,2200,0,0,20000,1000,0,0.15667807283439653,REVIEW
20000,1,3,2,27,0,0,0,0,0,0,11849,13144,14429,15659,16959,-41,1500,1500,1500,1500,3000,13500,1,0.1585323955433945,REVIEW
260000,1,1,2,37,-2,-2,-2,-2,-2,-2,256,188,188,198,217,1825,188,188,198,217,1825,198,0,0.17443190614601561,REVIEW
200000,2,2,1,34,0,0,0,0,0,0,68262,53329,44222,36869,31640,25334,2791,2668,1820,2000,882,600,0,0.10890775031765682,REVIEW
170000,2,2,2,47,0,0,0,0,0,0,62927,36885,34289,31518,31338,31838,1566,1606,1325,1015,10000,1111,0,0.10601476716135606,REVIEW
450000,2,1,2,36,1,-2,-1,-1,-1,-2,5909,964,613,1797,679,10643,968,615,1834,682,10697,30451,0,0.13095961180158644,REVIEW
180000,1,2,2,39,0,0,2,0,0,0,29478,32342,31523,32989,33679,34350,3353,0,2000,1222,1231,2704,0,0.17885855246428523,REVIEW
50000,1,2,1,36,2,2,2,2,0,0,50808,48287,47265,20840,19568,19812,0,3259,0,844,706,677,1,0.6575439145078532,REJECT
200000,2,1,1,58,1,2,2,0,0,0,203108,206084,187747,159746,140632,143092,7500,0,6014,5000,6000,5000,1,0.4120158715770556,REJECT
360000,1,1,2,43,-1,-1,-1,-1,-1,-1,59,4465,300,966,1730,0,4465,300,966,1730,0,969,0,0.13550179109132704,REVIEW
280000,2,1,2,30,-2,-2,-2,-2,-2,-2,2946,3326,132,-20,-20,680,3326,150,0,0,700,0,0,0.14563922990325928,REVIEW
200000,1,1,2,52,0,0,0,0,0,0,115702,113576,109812,104567,100541,96495,5517,5381,3838,3589,3397,3296,0,0.07981300703531363,APPROVE
120000,2,2,2,26,-1,-1,-1,-1,-1,-1,5820,216,3858,6849,2616,2805,216,3858,6849,2616,2805,3926,0,0.10673262767859627,REVIEW
50000,2,2,2,26,-1,-1,-1,-1,-1,-1,390,2078,390,390,0,780,2078,390,390,0,780,0,0,0.20924254799576775,REVIEW
50000,2,1,2,29,0,0,0,0,-1,0,22120,14577,16275,23790,2250,2100,4000,3096,12000,2250,500,0,0,0.1297288610513603,REVIEW
60000,2,2,1,39,-1,-1,-1,-2,-2,-1,12545,1217,0,0,0,465,1217,0,0,0,465,0,1,0.19659718850600613,REVIEW
70000,1,2,2,47,1,2,0,0,2,2,64586,62983,64885,68164,66948,71122,0,2950,4965,0,5289,0,0,0.5874910484373609,REJECT
150000,2,1,2,29,0,0,0,0,0,0,146465,147331,146999,146277,147946,145846,7000,6740,6850,5664,5660,5480,0,0.07901249738356135,APPROVE
290000,2,3,1,46,-1,-1,-1,-1,-1,-1,30365,32571,36918,37063,11566,32057,32575,36982,37063,11566,32057,1501,0,0.06716589424261739,APPROVE
160000,2,2,1,51,0,0,0,2,0,0,67610,69908,78087,75255,78593,59816,4000,10000,0,5000,3000,3000,1,0.17686326866663954,REVIEW
120000,2,1,2,26,0,0,0,0,0,0,67519,110908,46025,43887,36207,24612,3000,2100,2700,2000,1127,2202,0,0.10737484232842653,REVIEW
200000,2,3,1,48,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26459382287788336,REVIEW
30000,2,2,2,25,0,0,0,0,0,0,8935,9948,10971,11982,12219,12475,1165,1188,1199,436,452,458,0,0.18941461750607044,REVIEW
100000,2,2,1,41,0,0,0,0,0,0,107224,107126,101859,79519,74368,58481,7000,3533,2673,3500,4303,3023,0,0.09419173545352683,APPROVE
250000,2,1,2,27,0,-1,-1,-2,-2,-2,8769,990,0,0,955,8175,990,0,0,955,8200,2434,0,0.13876872685502792,REVIEW
240000,2,3,2,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2585607631495361,REVIEW
480000,2,3,1,36,-1,0,0,-1,-1,-1,19311,13368,7000,7331,7000,7000,1368,1000,7331,7000,7000,7000,0,0.08498690174394576,APPROVE
280000,2,2,2,28,-2,-2,-2,-2,-2,-2,17795,4117,1199,247,0,1896,4125,1201,249,0,1896,548,0,0.13164984930555343,REVIEW
50000,2,2,2,23,0,0,0,0,-1,-1,33109,32856,27438,4786,768,-579,1660,1600,624,768,173,30267,0,0.1658759729238208,REVIEW
280000,1,3,2,30,0,0,0,0,0,0,104252,107034,109958,112850,115092,117496,4510,4654,4730,4119,4258,4292,0,0.07331335441307349,APPROVE
480000,2,1,2,48,-2,-2,-2,-2,-2,-2,1087,188,257,1697,188,22507,188,257,1697,188,22507,370,0,0.13160747675417045,REVIEW
320000,1,2,1,37,0,0,0,0,0,0,188106,178067,178018,172200,164032,165857,6496,6343,6003,5967,6525,5167,0,0.08428592344461594,APPROVE
100000,1,1,1,35,0,0,0,2,2,0,65451,72277,78115,79244,77373,78973,8000,7000,3000,0,3000,6000,0,0.3159504589839708,REJECT
290000,2,1,2,37,1,-2,-1,-1,-1,-1,0,0,3155,0,2359,0,0,3155,0,2359,0,0,0,0.21700529391822682,REVIEW
20000,2,2,2,33,2,0,0,0,0,0,19946,18694,17228,16923,10467,10526,1593,1340,1171,402,600,538,1,0.6061881749059035,REJECT
100000,2,1,1,28,0,0,0,0,0,0,106203,108327,106142,102449,100212,102674,8000,5300,3605,3500,4100,3000,0,0.09034178218590565,APPROVE
50000,1,3,2,58,2,0,0,0,0,0,7831,7556,7312,6959,5813,3985,1123,1140,1048,163,135,151,0,0.5326274056083591,REJECT
120000,1,2,2,25,0,0,2,0,0,0,11147,9757,9423,3345,2929,2520,2446,438,1000,0,7,0,0,0.2361329933376668,REVIEW
220000,2,2,2,28,0,0,0,0,0,0,224166,219085,213888,215125,216543,217390,8200,7729,9207,7917,7911,8203,0,0.10608926807220366,REVIEW
30000,2,3,1,50,2,2,2,2,2,2,30615,28691,30474,27468,25813,25251,0,3017,12,3000,0,4000,1,0.7486973736539548,REJECT
200000,1,1,1,44,0,0,0,0,2,0,66689,65515,49492,51802,38896,36436,2362,1706,4185,15,1537,1064,0,0.1631605599048684,REVIEW
120000,2,1,1,47,-1,-1,3,2,0,0,632,948,948,632,632,316,948,0,0,316,0,466,1,0.3773707970527903,REJECT
170000,2,2,1,40,2,-1,2,-1,-1,-1,193,3760,3500,7190,9000,0,3760,0,7190,9000,0,0,1,0.4026321944358834,REJECT
100000,2,2,2,40,0,0,0,0,0,0,92393,85345,76109,77068,77868,75954,3500,3500,3300,3000,3000,3000,0,0.09544756769795013,APPROVE
360000,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3131707538392818,REJECT
190000,2,2,2,40,0,0,0,0,0,0,182923,183436,162537,157497,155297,153594,8059,7741,7201,4815,4927,5380,1,0.08332022547499555,APPROVE
430000,1,1,1,34,2,2,-2,-2,-2,-2,435,-183,-525,-868,-1211,-1840,183,0,0,0,290,2512,0,0.4955192717469303,REJECT
500000,2,3,2,40,0,0,0,0,0,0,212961,264961,237006,139311,128095,181304,63000,20078,30141,30000,60000,50000,0,0.08155526781233945,APPROVE
90000,2,2,3,36,0,0,0,0,0,0,91552,88751,54704,37660,32074,18372,55000,5023,5030,11000,9765,10000,0,0.08461122195123774,APPROVE
200000,2,1,1,38,-1,2,-1,-1,-1,-1,6677,4561,1856,1856,1856,2508,0,1856,1856,1856,2508,26042,0,0.2248394890287832,REVIEW
20000,1,3,2,29,-1,-1,-1,-1,-1,-1,4453,7997,6573,7422,4381,11718,8019,6779,7547,4589,12000,7556,0,0.1100447255583025,REVIEW
160000,2,2,1,38,0,0,0,0,2,2,105313,109030,109731,116452,114481,121885,5416,4002,8565,0,9502,0,0,0.2369069855828923,REVIEW
150000,2,1,2,32,0,0,0,0,0,0,30697,40139,49410,58549,67560,86315,10000,10000,10000,10000,20000,1718,0,0.07253114191205841,APPROVE
180000,1,2,2,36,-1,-1,-1,-1,0,-1,100,100,109,1863,1763,591,100,109,3626,0,907,1208,1,0.16969562501668797,REVIEW
560000,1,2,1,36,-2,-2,-2,-2,-2,-2,4286,3273,2300,4930,2043,1019,3282,2306,4930,2049,1019,2580,0,0.09757092214466472,APPROVE
60000,2,1,2,25,0,0,0,0,0,0,59228,59961,59824,47655,27298,28303,2300,3572,2169,6000,4000,4000,0,0.12013696882011146,REVIEW
110000,2,3,1,39,0,0,0,0,0,0,107441,106808,75540,75724,74785,76079,4023,2805,3406,2670,2751,2772,0,0.09693302036160553,APPROVE
270000,2,2,1,43,-1,-1,-1,-1,-1,-1,94125,1321,806,629,686,834,1326,920,629,686,834,5112,0,0.14058264889708474,REVIEW
200000,2,2,2,25,0,0,2,0,0,0,175435,195581,190716,132731,129960,66747,24720,0,6000,40450,13000,5000,0,0.1723546614713882,REVIEW
280000,2,2,2,24,-1,-1,-1,-1,-1,0,316,316,3861,316,10800,9099,316,3861,316,10800,382,5000,0,0.14513162816743944,REVIEW
210000,2,1,1,32,-1,0,-1,-1,-1,-1,7544,5525,6876,2692,5560,2866,5255,7067,2696,5560,2866,8680,0,0.08239967107492704,APPROVE
170000,2,2,2,23,-1,0,0,0,0,0,32192,32555,32292,32372,31202,31688,1608,2301,2379,2202,2688,2110,0,0.09193771464107592,APPROVE
380000,1,1,1,42,-1,-1,-1,-1,-2,-1,4377,-3,3885,0,1140,505,0,3888,0,1140,505,0,0,0.16732991158132432,REVIEW
230000,1,2,1,33,1,-1,-1,-1,-1,-1,0,1427,0,198,0,525,1427,0,198,0,525,0,0,0.22664326041415336,REVIEW
180000,2,1,2,42,-1,0,0,0,0,0,4314,5495,54903,56458,58616,55032,2500,50000,3000,3000,2000,2500,0,0.07767199209653924,APPROVE
60000,2,2,1,44,1,2,0,0,0,0,61049,57244,47551,36795,30596,28354,0,2400,2100,1300,1300,1300,0,0.3890107886402614,REJECT
50000,1,2,1,47,-2,-2,-2,-2,-2,-2,-2640,0,2640,0,1000,4702,2640,2640,1500,1000,4702,36015,0,0.13717578127939917,REVIEW
290000,2,2,1,33,-2,-2,-2,-2,-2,-2,2369,1298,2369,1298,1298,1623,1298,2369,1298,1298,1623,1275,1,0.11211232043000913,REVIEW
120000,2,1,2,26,-2,-2,-2,-2,-2,-2,316,316,316,316,316,316,316,316,316,316,316,1844,0,0.18218001677036177,REVIEW
50000,2,2,2,37,0,0,0,-1,0,0,4793,3594,0,5369,3746,9408,3000,0,5369,0,9000,10000,0,0.1475571782835563,REVIEW
190000,2,3,1,45,0,0,0,0,0,0,76433,78472,80548,81778,83082,84811,3300,3331,3359,2663,2751,3000,0,0.08199458958093331,APPROVE
10000,2,3,1,42,2,2,2,2,0,0,7587,7920,10153,8999,9999,0,1000,2374,0,1000,0,0,1,0.6721166625852275,REJECT
60000,2,3,2,44,-1,-1,-2,-2,-2,-2,2802,0,0,0,0,0,0,0,0,0,0,0,0,0.20523595010501225,REVIEW
340000,2,1,1,41,-1,2,-1,-1,2,-1,6814,6167,24386,3570,3094,14645,0,24386,3570,0,14645,4534,1,0.2511321958539465,REVIEW
400000,2,1,2,31,0,-1,-1,0,-1,0,7912,4220,3364,2832,34967,38706,4220,3364,2500,34967,10000,22600,0,0.08051883258218685,APPROVE
160000,2,2,2,35,0,0,0,2,0,0,24306,25590,29169,28406,28836,30208,2000,4000,0,1200,2000,1300,0,0.18727708232488888,REVIEW
50000,1,1,1,40,0,0,0,0,0,0,42549,36110,9715,8965,6652,7385,2200,2000,1000,500,1000,400,0,0.14838737109568384,REVIEW
220000,2,2,1,37,2,0,-1,-1,0,0,2345,2572,15,947,631,715,1007,16,1578,0,400,1,1,0.45792564699251637,REJECT
230000,1,1,2,26,-1,-1,-1,-1,-1,-1,1099,19686,3036,4806,-1,1699,19686,4000,4806,0,1700,3658,0,0.10273297012749114,REVIEW
40000,2,2,1,45,1,2,0,0,0,0,40910,39592,40135,37403,30159,27854,0,2196,4,603,925,389,0,0.3975488229074236,REJECT
20000,1,2,2,24,0,0,2,0,0,0,14619,17216,16642,16976,17332,18543,2850,0,610,630,1500,0,0,0.28924429686808295,REVIEW
140000,1,2,2,26,0,0,0,0,0,0,105930,59125,54636,51407,12016,60890,3029,2000,2059,1019,55317,2015,0,0.10766449949573818,REVIEW
290000,1,1,2,32,-1,-1,-1,-1,-1,0,23234,1571,108157,35379,18711,3110,1575,108168,35811,18711,0,157,0,0.08885855392848484,APPROVE
160000,1,2,1,45,0,0,0,0,0,0,155842,158665,132275,57318,42978,0,6139,4026,1492,860,0,0,1,0.11805875372780761,REVIEW
120000,2,2,2,39,-1,-1,-1,2,-1,-1,2753,0,390,390,780,1206,0,780,0,780,1206,0,0,0.2541397718503207,REVIEW
150000,2,2,1,50,3,2,0,0,-2,-1,3227,3029,3964,0,0,2322,0,1000,0,0,2322,0,0,0.6038101043889542,REJECT
210000,1,2,1,45,0,0,0,0,0,0,56024,57148,58338,59529,60720,61980,1836,1897,1936,1952,2013,9062,1,0.09306483064174838,APPROVE
360000,2,1,1,31,-2,-2,-2,-2,-2,-2,0,18540,9007,9500,8675,6573,18540,10000,10000,9000,6600,32810,0,0.08016522152410722,APPROVE
160000,1,1,2,32,-1,-1,-1,-1,-1,-1,5315,8145,2480,1920,2192,8187,8300,2480,1920,2192,8187,552,0,0.10275841459198487,REVIEW
30000,1,2,2,44,2,0,0,0,0,0,17766,18771,19965,20865,23465,24465,1306,1500,1400,3000,1000,0,1,0.5760955740424558,REJECT
200000,2,3,1,54,-1,2,-1,-1,-1,-1,2841,1709,1312,2404,3786,1916,0,1312,2404,3786,1916,2299,0,0.23936098107549442,REVIEW
170000,2,2,2,47,0,0,0,0,0,0,34804,35525,36948,38031,38698,39524,1600,2000,2000,1600,1600,1700,0,0.10013575563579848,REVIEW
70000,1,2,1,39,0,0,0,0,0,0,71059,71998,71229,70747,68154,69815,5000,4792,3000,3019,8010,7000,1,0.11073992982200047,REVIEW
240000,2,2,1,47,-2,-1,-1,-2,-1,-1,27884,23222,0,0,13143,27383,23610,0,0,13143,27383,21718,0,0.11103968071306475,REVIEW
500000,2,1,2,37,-2,-2,-2,-2,-2,-2,747,0,0,989,0,0,0,0,989,0,0,880,0,0.1677316795084396,REVIEW
300000,2,1,2,29,-2,-2,-1,0,0,0,-1282,-1282,132218,133533,136877,139940,0,133500,5000,5500,5500,5500,0,0.09605550585205583,APPROVE
260000,2,2,1,31,0,0,0,0,0,0,82156,83083,85346,87620,89566,91502,3611,3712,3800,3500,3400,3100,0,0.07663555109087614,APPROVE
40000,1,2,3,37,0,0,0,0,2,0,20774,21778,22807,24993,24292,24800,1355,1384,2570,0,899,2006,0,0.21600182199815318,REVIEW
150000,2,1,1,35,-1,-1,-1,-2,-1,-1,3003,2688,3125,9643,4383,2225,2698,3137,9643,4395,2229,3041,0,0.08888123112494864,APPROVE
40000,2,3,1,55,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.8957840128711974,REJECT
70000,2,3,1,30,2,2,2,2,2,2,56448,57550,58008,58957,60367,61617,2600,2000,2500,2500,2400,2500,1,0.7521643871222605,REJECT
230000,2,3,1,43,-2,-2,-2,-2,-2,-2,1099,2508,976,416,416,416,2508,976,416,416,416,416,0,0.1433844890048985,REVIEW
110000,2,3,1,51,0,0,0,0,0,0,105476,109153,109501,105290,78812,78503,5436,5007,5290,8812,8503,8200,0,0.08805944392636567,APPROVE
70000,2,2,2,27,0,0,0,0,2,0,47938,49638,51005,54141,52676,53871,2500,2464,4600,0,2200,2180,0,0.19906491034786988,REVIEW
320000,2,2,2,28,0,-1,0,0,0,0,10668,44197,36538,34603,31596,30155,44462,12000,2000,1000,1000,5098,0,0.08512888218394105,APPROVE
180000,2,2,2,29,-2,-1,-1,-1,-1,-1,4000,6028,6028,3996,9062,3997,6028,6028,3996,9066,3997,6992,0,0.07866474097383476,APPROVE
350000,2,2,1,50,0,0,0,0,0,0,263390,267494,205636,203844,204114,207448,10532,9219,8797,8004,10012,10006,1,0.10926591236097555,REVIEW
140000,2,1,1,40,0,0,0,0,0,0,67371,69027,56175,57666,59604,62480,3100,3888,2800,2800,3800,3000,0,0.09287532521346538,APPROVE
400000,2,1,2,29,0,0,2,0,0,0,74829,77970,70557,71867,72137,72955,7017,0,3200,2750,3000,5800,1,0.16809593004075862,REVIEW
410000,1,2,1,36,-2,-2,-2,-2,-1,-1,3827,9921,28961,2954,9942,2628,10534,29750,3483,10470,2636,122005,0,0.07334366053070598,APPROVE
240000,2,2,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115788630673634,REJECT
240000,1,2,2,26,0,0,0,0,0,0,161766,166147,169882,173246,177112,187951,7000,6500,6183,6640,14000,0,0,0.10481071052297296,REVIEW
50000,2,1,2,23,0,0,0,0,0,2,34422,32703,22851,6699,10060,7737,1544,1000,0,3361,0,100,0,0.18231804385295244,REVIEW
800000,1,2,1,53,-1,-1,-1,0,0,-1,7639,5552,64535,40814,12590,9339,11145,64657,131,247,9366,63482,0,0.08844235054349632,APPROVE
360000,2,2,2,44,-1,-1,-1,-1,-1,-1,10311,2758,1397,298,7950,60097,2758,1397,298,7950,60097,1200,0,0.11690744550839689,REVIEW
350000,2,1,1,52,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.8823891157858205,REJECT
50000,1,1,2,27,0,0,0,0,0,0,7010,9876,11115,12915,14415,0,3000,1500,2000,2000,0,0,0,0.1605219666235974,REVIEW
10000,1,3,2,43,0,0,0,0,0,0,9545,10443,7329,8343,8508,8686,1117,1125,2139,304,315,345,0,0.20703950642604055,REVIEW
50000,2,2,2,27,0,0,0,0,0,0,50686,49525,49603,49222,30421,30352,1779,3001,1558,1045,1074,1634,0,0.14268021765047645,REVIEW
230000,2,1,2,27,0,0,0,0,0,0,92167,92799,94328,96203,98474,98835,3340,3401,3420,3797,3476,2818,0,0.0779019325577581,APPROVE
500000,1,1,2,35,-2,-2,-2,-2,-2,-2,5925,11175,21176,5086,9552,14389,11194,21193,5094,9563,14403,5233,0,0.06452482332745074,APPROVE
60000,1,1,2,23,0,0,0,0,0,0,59318,54553,51323,38031,38825,39255,2065,1597,1473,1521,1538,1521,0,0.1495304020432076,REVIEW
50000,1,3,1,55,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,0.24446365755153124,REVIEW
350000,2,1,2,36,-2,-2,-2,-2,-2,-2,3272,6968,0,0,0,0,7008,0,0,0,0,0,0,0.14275928454780532,REVIEW
300000,1,1,2,55,-2,-2,-2,-2,-2,-2,390,601,4247,5484,5125,1752,601,4285,5500,5151,1757,12918,1,0.10501506285902275,REVIEW
360000,2,2,1,40,-2,-2,-2,-2,-2,-2,8736,969,6083,9852,27210,1765,974,6120,9901,27352,1768,2111,0,0.09127437752982742,APPROVE
20000,1,2,1,35,0,0,0,0,0,-1,17584,19819,11280,3680,4480,1650,3013,1005,1000,3000,1650,0,0,0.16822316771641152,REVIEW
20000,1,2,1,27,0,0,0,0,-1,0,19339,20187,17592,14588,624,19945,1500,1295,1200,624,19563,628,0,0.17170114720982999,REVIEW
210000,1,2,2,47,-2,-2,-2,-2,-2,-2,-163,-163,-163,-65167,-168,2999,0,0,5530,84332,21500,30000,1,0.1309902399371724,REVIEW
160000,2,1,1,40,-1,-1,-1,-1,-1,-1,661,2881,362,20680,7429,527,2881,362,20680,7429,527,0,0,0.11540442991716487,REVIEW
160000,2,3,1,28,2,2,2,2,0,0,132528,135846,136732,101473,100895,103107,7000,5000,0,3770,4000,4000,0,0.6491134429513239,REJECT
50000,1,1,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1,0.23633761906405834,REVIEW
360000,2,1,2,29,1,-2,-1,0,0,-1,0,0,70010,71610,73610,317,0,70010,2000,2000,317,11892,0,0.13982017439832428,REVIEW
110000,1,2,1,34,1,2,3,2,0,0,53524,58646,57156,54984,57437,59204,6600,0,0,4000,3500,2200,1,0.419852488429628,REJECT
150000,1,2,2,27,0,0,0,0,0,-1,12593,39494,33616,24519,10656,30168,38018,1203,41,2587,31382,11027,0,0.10525028025762236,REVIEW
260000,2,1,1,42,0,0,-1,-1,0,-1,16827,8606,3856,12996,8788,15104,1500,3856,13000,0,15104,16764,0,0.09133848152994352,APPROVE
210000,2,2,2,33,0,0,0,0,0,0,19951,21620,23251,24358,25805,27168,2000,2000,1500,2000,1800,1500,0,0.09876198180375266,APPROVE
110000,2,1,2,29,2,2,2,2,2,2,95690,105101,105676,106506,103591,109276,11000,3800,4000,0,8800,0,1,0.7103426007444437,REJECT
80000,1,3,1,43,1,-2,-2,-2,-2,-1,0,0,0,0,0,2060,0,0,0,0,2060,0,0,0.2590824291119292,REVIEW
30000,2,2,2,24,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2522857264914236,REVIEW
780000,1,1,1,48,0,0,0,0,0,0,171459,178587,190663,195124,184872,191090,10000,15004,10000,8000,10028,7003,0,0.08444861648743564,APPROVE
100000,2,2,1,38,0,0,0,0,0,2,84883,86616,88207,89428,95895,93092,4000,4500,3500,8000,4000,0,0,0.15625052199591782,REVIEW
250000,2,2,1,35,2,0,0,0,0,0,92966,37341,38905,35356,34978,35822,1641,2205,2000,2000,1000,1000,1,0.5290872429942857,REJECT
70000,2,2,2,22,2,2,2,2,0,0,69242,71007,72596,70467,48129,47751,3500,3300,0,2000,2000,2000,0,0.6423816905018572,REJECT
40000,2,2,1,25,0,0,0,0,0,0,11273,12307,13348,13530,13811,14132,1520,1550,700,648,700,700,0,0.177832175057946,REVIEW
360000,2,1,2,27,-1,-1,-1,-1,-1,0,660,660,658,1095,4948,3861,663,661,1100,4953,19,1264,0,0.1334870978229152,REVIEW
90000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2530297973960771,REVIEW
500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,0.12520186321372997,REVIEW
80000,1,1,2,39,2,0,0,2,2,0,62281,63774,68204,69484,68247,71110,2500,5500,3000,0,4000,2500,1,0.6580875649512411,REJECT
50000,1,2,2,36,0,0,2,2,-2,-2,46712,50932,49400,0,0,0,5000,0,2000,0,0,0,0,0.30393783012906134,REJECT
130000,1,2,2,30,0,0,0,0,-1,0,70142,10724,3995,7556,125682,128453,1100,2000,5000,128000,4700,4600,0,0.09927023061545716,APPROVE
50000,1,2,2,25,-1,-1,-1,-1,0,0,5814,-73,11427,191,7391,6554,0,11500,191,7200,2000,7000,0,0.11626294759789756,REVIEW
50000,2,2,2,23,0,0,2,0,0,0,17313,20019,19399,19785,20465,20877,3000,0,709,1000,750,1000,1,0.24942928171221063,REVIEW
160000,2,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,980,0,0,0,0,980,0,0,0,0,0.22494137605554063,REVIEW
230000,2,1,1,42,-1,-1,-1,-1,-1,-1,2915,4203,167,3351,1644,1733,4203,200,3351,1644,1733,4737,0,0.10787901815065368,REVIEW
370000,2,1,1,42,0,0,0,0,0,0,291006,271452,256269,200761,125646,111185,12100,11295,8300,5000,4600,10000,0,0.0987600700368494,APPROVE
180000,2,1,2,44,-2,-2,-2,-2,-2,-2,16891,0,521,0,0,0,0,521,0,0,0,10622,0,0.16678474533286106,REVIEW
50000,2,2,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30121917924454833,REJECT
350000,2,1,2,31,0,0,0,0,0,0,35420,38632,42499,46590,52606,59537,4000,5000,5000,7000,8000,10000,0,0.06881748656666309,APPROVE
280000,2,2,1,50,2,2,2,2,0,0,106341,108711,111510,108253,109065,111447,5600,6000,0,4100,4300,4300,1,0.6613385931187686,REJECT
150000,2,2,1,44,-1,-1,-1,-1,-1,-1,390,5104,10318,5775,14441,780,5104,10318,10355,14441,780,66950,1,0.09131008968623996,APPROVE
50000,2,2,1,31,1,3,2,0,0,0,50701,49147,21163,19894,19758,19324,0,507,1300,1000,700,771,1,0.4675862452093629,REJECT
20000,1,3,1,46,-1,2,2,-1,-1,0,1836,1651,0,390,1170,780,0,0,390,1170,0,0,1,0.4144499732113273,REJECT
240000,1,2,2,29,0,0,0,0,0,0,210522,224877,208870,107964,227939,232618,20000,8403,4978,220000,8638,8584,0,0.10412761584877682,REVIEW
20000,1,1,2,22,1,2,2,0,0,0,19438,20528,19464,18604,18172,14444,1700,0,700,620,800,300,1,0.4416561430985535,REJECT
